tstart	srcip	dstip	sport	dport	proto	flags	tos	bytes	pkts	input	output	rip
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	59215	80	TCP	......	0	54	1	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	57531	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	59056	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	64363	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	57623	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	59053	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	58535	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	57501	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	59048	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	59049	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	64412	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	57644	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	58536	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	58915	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	64392	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	64369	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	57633	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	59059	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	57621	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	59144	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	65488	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	64376	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	64377	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	64809	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	64435	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	57699	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	57695	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	57660	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	64814	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	57527	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	57537	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	61284	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	59074	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	59081	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	57585	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	59120	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	59279	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	64680	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	65312	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	57616	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	57610	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	58660	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	59211	80	TCP	......	0	54	1	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	64707	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	64681	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	58689	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	58879	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	61363	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	64962	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	64759	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	59092	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	64385	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	58656	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	58864	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	61331	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	58874	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	61356	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	58862	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	64762	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	58861	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	58832	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:57:00	10.200.20.2	172.30.0.4	64757	80	TCP	......	0	297	5	1	2	10.1.1.1
