tstart	srcip	dstip	sport	dport	proto	flags	tos	bytes	pkts	input	output	rip
2016-07-08 07:51:01	10.138.235.111	172.30.0.2	60562	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:02	10.138.235.111	172.30.0.2	60563	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:03	10.138.235.111	172.30.0.2	60564	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:05	10.138.235.111	172.30.0.2	60565	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:06	10.138.235.111	172.30.0.2	60566	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:08	10.138.235.111	172.30.0.2	60567	3389	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 07:51:09	10.138.235.111	172.30.0.2	60568	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:10	10.138.235.111	172.30.0.2	60569	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:12	10.138.235.111	172.30.0.2	60570	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:13	10.138.235.111	172.30.0.2	60571	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:15	10.138.235.111	172.30.0.2	60572	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:16	10.138.235.111	172.30.0.2	60573	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:26	10.138.235.111	172.30.0.2	60580	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:27	10.138.235.111	172.30.0.2	60581	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:28	10.138.235.111	172.30.0.2	60582	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:30	10.138.235.111	172.30.0.2	60583	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:31	10.138.235.111	172.30.0.2	60584	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:33	10.138.235.111	172.30.0.2	57671	3389	TCP	......	0	186	3	1	2	10.1.1.1
2016-07-08 07:51:42	10.138.235.111	172.30.0.2	60577	3389	TCP	......	0	198	3	1	2	10.1.1.1
2016-07-08 07:51:42	10.138.235.111	172.30.0.2	60578	3389	TCP	......	0	206	3	1	2	10.1.1.1
2016-07-08 07:51:42	10.138.235.111	172.30.0.2	60575	3389	TCP	......	0	206	3	1	2	10.1.1.1
2016-07-08 07:51:42	10.138.235.111	172.30.0.2	60574	3389	TCP	......	0	260	4	1	2	10.1.1.1
2016-07-08 07:51:42	10.138.235.111	172.30.0.2	60576	3389	TCP	......	0	206	3	1	2	10.1.1.1
2016-07-08 07:51:43	10.138.235.111	172.30.0.2	60579	3389	TCP	......	0	198	3	1	2	10.1.1.1
2016-07-08 07:51:43	10.138.235.111	172.30.0.2	0	0	OTHER	......	0	708	4	1	2	10.1.1.1
2016-07-08 07:51:43	10.138.235.111	172.30.0.2	60586	3389	TCP	......	0	132	2	1	2	10.1.1.1
