tstart	srcip	dstip	sport	dport	proto	flags	tos	bytes	pkts	input	output	rip
2016-07-08 07:51:01	10.138.235.111	172.30.0.5	60562	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:02	10.138.235.111	172.30.0.5	60563	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:03	10.138.235.111	172.30.0.5	60564	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:05	10.138.235.111	172.30.0.5	60565	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:06	10.138.235.111	172.30.0.5	60566	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:08	10.138.235.111	172.30.0.5	60567	3389	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 07:51:09	10.138.235.111	172.30.0.5	60568	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:10	10.138.235.111	172.30.0.5	60569	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:12	10.138.235.111	172.30.0.5	60570	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:13	10.138.235.111	172.30.0.5	60571	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:15	10.138.235.111	172.30.0.5	60572	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:16	10.138.235.111	172.30.0.5	60573	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:17	10.138.235.111	172.30.0.5	60574	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:19	10.138.235.111	172.30.0.5	60575	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:20	10.138.235.111	172.30.0.5	60576	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:21	10.138.235.111	172.30.0.5	60577	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:23	10.138.235.111	172.30.0.5	60578	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:24	10.138.235.111	172.30.0.5	60579	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:26	10.138.235.111	172.30.0.5	60580	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:27	10.138.235.111	172.30.0.5	60581	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:28	10.138.235.111	172.30.0.5	60582	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:30	10.138.235.111	172.30.0.5	60583	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:33	10.138.235.111	172.30.0.5	57677	3389	TCP	......	0	186	3	1	2	10.1.1.1
2016-07-08 07:51:39	10.138.235.111	172.30.0.5	57676	80	TCP	......	0	296	5	1	2	10.1.1.1
2016-07-08 07:51:42	10.138.235.111	172.30.0.5	60578	80	TCP	......	0	256	4	1	2	10.1.1.1
2016-07-08 07:51:42	10.138.235.111	172.30.0.5	60575	80	TCP	......	0	256	4	1	2	10.1.1.1
2016-07-08 07:51:42	10.138.235.111	172.30.0.5	60574	80	TCP	......	0	256	4	1	2	10.1.1.1
2016-07-08 07:51:42	10.138.235.111	172.30.0.5	60577	80	TCP	......	0	248	4	1	2	10.1.1.1
2016-07-08 07:51:42	10.138.235.111	172.30.0.5	60576	80	TCP	......	0	256	4	1	2	10.1.1.1
2016-07-08 07:51:43	10.138.235.111	172.30.0.5	0	0	OTHER	......	0	708	4	1	2	10.1.1.1
2016-07-08 07:51:43	10.138.235.111	172.30.0.5	60586	80	TCP	......	0	240	4	1	2	10.1.1.1
2016-07-08 07:51:43	10.138.235.111	172.30.0.5	60579	80	TCP	......	0	248	4	1	2	10.1.1.1
2016-07-08 07:51:44	10.138.235.111	172.30.0.5	57690	80	TCP	......	0	423	5	1	2	10.1.1.1
2016-07-08 07:51:44	10.138.235.111	172.30.0.5	57691	80	TCP	......	0	433	5	1	2	10.1.1.1
2016-07-08 07:51:44	10.138.235.111	172.30.0.5	57689	80	TCP	......	0	423	5	1	2	10.1.1.1
