tstart	srcip	dstip	sport	dport	proto	flags	tos	bytes	pkts	input	output	rip
2016-07-08 21:18:42	10.6.6.7	172.20.0.5	36935	3389	TCP	......	0	235	4	1	2	10.1.1.1
2016-07-08 21:18:45	10.6.6.7	172.20.0.5	36934	80	TCP	......	0	358	6	1	2	10.1.1.1
2016-07-08 21:18:56	10.6.6.7	172.20.0.5	52243	80	TCP	......	0	256	4	1	2	10.1.1.1
2016-07-08 21:18:56	10.6.6.7	172.20.0.5	52242	80	TCP	......	0	256	4	1	2	10.1.1.1
2016-07-08 21:18:56	10.6.6.7	172.20.0.5	52244	80	TCP	......	0	256	4	1	2	10.1.1.1
2016-07-08 21:18:57	10.6.6.7	172.20.0.5	0	0	OTHER	......	0	708	4	1	2	10.1.1.1
2016-07-08 21:18:57	10.6.6.7	172.20.0.5	52246	80	TCP	......	0	256	4	1	2	10.1.1.1
2016-07-08 21:18:57	10.6.6.7	172.20.0.5	52254	80	TCP	......	0	240	4	1	2	10.1.1.1
2016-07-08 21:18:57	10.6.6.7	172.20.0.5	52247	80	TCP	......	0	248	4	1	2	10.1.1.1
2016-07-08 21:18:57	10.6.6.7	172.20.0.5	52245	80	TCP	......	0	248	4	1	2	10.1.1.1
