tstart	srcip	dstip	sport	dport	proto	flags	tos	bytes	pkts	input	output	rip
2016-07-08 07:51:01	10.138.235.111	172.30.0.3	60562	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 07:51:02	10.138.235.111	172.30.0.3	60563	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 07:51:04	10.138.235.111	172.30.0.3	60564	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 07:51:05	10.138.235.111	172.30.0.3	60565	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 07:51:06	10.138.235.111	172.30.0.3	60566	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 07:51:08	10.138.235.111	172.30.0.3	60567	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 07:51:09	10.138.235.111	172.30.0.3	60568	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 07:51:11	10.138.235.111	172.30.0.3	60569	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 07:51:12	10.138.235.111	172.30.0.3	60570	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 07:51:13	10.138.235.111	172.30.0.3	60571	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 07:51:15	10.138.235.111	172.30.0.3	60572	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 07:51:16	10.138.235.111	172.30.0.3	60573	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 07:51:18	10.138.235.111	172.30.0.3	60574	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 07:51:19	10.138.235.111	172.30.0.3	60575	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 07:51:20	10.138.235.111	172.30.0.3	60576	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 07:51:22	10.138.235.111	172.30.0.3	60577	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 07:51:23	10.138.235.111	172.30.0.3	60578	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 07:51:25	10.138.235.111	172.30.0.3	60579	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 07:51:26	10.138.235.111	172.30.0.3	60580	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 07:51:27	10.138.235.111	172.30.0.3	60581	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 07:51:29	10.138.235.111	172.30.0.3	60582	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 07:51:30	10.138.235.111	172.30.0.3	60583	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 07:51:32	10.138.235.111	172.30.0.3	60584	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 07:51:32	10.138.235.111	172.30.0.3	57672	25	TCP	......	0	224	4	1	2	10.1.1.1
2016-07-08 07:51:39	10.138.235.111	172.30.0.3	57673	80	TCP	......	0	296	5	1	2	10.1.1.1
2016-07-08 07:51:42	10.138.235.111	172.30.0.3	60577	25	TCP	......	0	248	4	1	2	10.1.1.1
2016-07-08 07:51:42	10.138.235.111	172.30.0.3	60576	25	TCP	......	0	256	4	1	2	10.1.1.1
2016-07-08 07:51:42	10.138.235.111	172.30.0.3	60575	25	TCP	......	0	256	4	1	2	10.1.1.1
2016-07-08 07:51:42	10.138.235.111	172.30.0.3	60578	25	TCP	......	0	256	4	1	2	10.1.1.1
2016-07-08 07:51:42	10.138.235.111	172.30.0.3	60574	25	TCP	......	0	256	4	1	2	10.1.1.1
2016-07-08 07:51:43	10.138.235.111	172.30.0.3	60586	25	TCP	......	0	240	4	1	2	10.1.1.1
2016-07-08 07:51:43	10.138.235.111	172.30.0.3	60579	25	TCP	......	0	248	4	1	2	10.1.1.1
2016-07-08 07:51:43	10.138.235.111	172.30.0.3	0	0	OTHER	......	0	708	4	1	2	10.1.1.1
2016-07-08 07:51:44	10.138.235.111	172.30.0.3	57684	80	TCP	......	0	423	5	1	2	10.1.1.1
2016-07-08 07:51:44	10.138.235.111	172.30.0.3	57683	80	TCP	......	0	423	5	1	2	10.1.1.1
2016-07-08 07:51:44	10.138.235.111	172.30.0.3	57685	80	TCP	......	0	433	5	1	2	10.1.1.1
2016-07-08 07:51:49	10.138.235.111	172.30.0.3	57682	25	TCP	......	0	356	6	1	2	10.1.1.1
