tstart	srcip	dstip	sport	dport	proto	flags	tos	bytes	pkts	input	output	rip
2016-07-08 15:16:00	10.13.77.49	172.20.0.3	59299	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:16:01	10.13.77.49	172.20.0.3	21433	80	TCP	......	0	296	5	1	2	10.1.1.1
2016-07-08 15:16:01	10.13.77.49	172.20.0.3	59300	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:16:02	10.13.77.49	172.20.0.3	21438	80	TCP	......	0	296	5	1	2	10.1.1.1
2016-07-08 15:16:02	10.13.77.49	172.20.0.3	59301	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:16:04	10.13.77.49	172.20.0.3	59302	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:16:05	10.13.77.49	172.20.0.3	46022	25	TCP	......	0	256	4	1	2	10.1.1.1
2016-07-08 15:16:05	10.13.77.49	172.20.0.3	59303	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:16:05	10.13.77.49	172.20.0.3	46021	25	TCP	......	0	256	4	1	2	10.1.1.1
2016-07-08 15:16:06	10.13.77.49	172.20.0.3	46024	25	TCP	......	0	248	4	1	2	10.1.1.1
2016-07-08 15:16:06	10.13.77.49	172.20.0.3	46026	25	TCP	......	0	248	4	1	2	10.1.1.1
2016-07-08 15:16:06	10.13.77.49	172.20.0.3	41176	25	TCP	......	0	256	4	1	2	10.1.1.1
2016-07-08 15:16:06	10.13.77.49	172.20.0.3	41180	25	TCP	......	0	256	4	1	2	10.1.1.1
2016-07-08 15:16:06	10.13.77.49	172.20.0.3	46023	25	TCP	......	0	256	4	1	2	10.1.1.1
2016-07-08 15:16:06	10.13.77.49	172.20.0.3	46033	25	TCP	......	0	240	4	1	2	10.1.1.1
2016-07-08 15:16:06	10.13.77.49	172.20.0.3	41178	25	TCP	......	0	256	4	1	2	10.1.1.1
2016-07-08 15:16:06	10.13.77.49	172.20.0.3	46025	25	TCP	......	0	256	4	1	2	10.1.1.1
2016-07-08 15:16:06	10.13.77.49	172.20.0.3	41179	25	TCP	......	0	248	4	1	2	10.1.1.1
2016-07-08 15:16:06	10.13.77.49	172.20.0.3	41177	25	TCP	......	0	256	4	1	2	10.1.1.1
2016-07-08 15:16:06	10.13.77.49	172.20.0.3	41181	25	TCP	......	0	248	4	1	2	10.1.1.1
2016-07-08 15:16:07	10.13.77.49	172.20.0.3	46032	25	TCP	......	0	496	8	1	2	10.1.1.1
2016-07-08 15:16:07	10.13.77.49	172.20.0.3	41188	25	TCP	......	0	240	4	1	2	10.1.1.1
2016-07-08 15:16:07	10.13.77.49	172.20.0.3	59304	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:16:08	10.13.77.49	172.20.0.3	21445	80	TCP	......	0	423	5	1	2	10.1.1.1
2016-07-08 15:16:08	10.13.77.49	172.20.0.3	21456	80	TCP	......	0	433	5	1	2	10.1.1.1
2016-07-08 15:16:08	10.13.77.49	172.20.0.3	21446	80	TCP	......	0	423	5	1	2	10.1.1.1
2016-07-08 15:16:08	10.13.77.49	172.20.0.3	21457	80	TCP	......	0	423	5	1	2	10.1.1.1
2016-07-08 15:16:08	10.13.77.49	172.20.0.3	59305	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:16:08	10.13.77.49	172.20.0.3	21447	80	TCP	......	0	433	5	1	2	10.1.1.1
2016-07-08 15:16:08	10.13.77.49	172.20.0.3	21455	80	TCP	......	0	423	5	1	2	10.1.1.1
2016-07-08 15:16:09	10.13.77.49	172.20.0.3	59306	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:16:11	10.13.77.49	172.20.0.3	59307	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:16:12	10.13.77.49	172.20.0.3	59308	80	TCP	......	0	112	2	1	2	10.1.1.1
