tstart	srcip	dstip	sport	dport	proto	flags	tos	bytes	pkts	input	output	rip
2016-07-08 07:51:01	10.138.235.111	172.30.0.4	60562	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:02	10.138.235.111	172.30.0.4	60563	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:03	10.138.235.111	172.30.0.4	60564	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:05	10.138.235.111	172.30.0.4	60565	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:06	10.138.235.111	172.30.0.4	60566	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:08	10.138.235.111	172.30.0.4	60567	3389	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 07:51:09	10.138.235.111	172.30.0.4	60568	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:10	10.138.235.111	172.30.0.4	60569	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:12	10.138.235.111	172.30.0.4	60570	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:13	10.138.235.111	172.30.0.4	60571	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:15	10.138.235.111	172.30.0.4	60572	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:16	10.138.235.111	172.30.0.4	60573	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:17	10.138.235.111	172.30.0.4	60574	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:19	10.138.235.111	172.30.0.4	60575	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:20	10.138.235.111	172.30.0.4	60576	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:21	10.138.235.111	172.30.0.4	60577	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:23	10.138.235.111	172.30.0.4	60578	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:24	10.138.235.111	172.30.0.4	60579	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:26	10.138.235.111	172.30.0.4	60580	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:27	10.138.235.111	172.30.0.4	60581	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:28	10.138.235.111	172.30.0.4	60582	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:30	10.138.235.111	172.30.0.4	60583	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 07:51:33	10.138.235.111	172.30.0.4	57675	3389	TCP	......	0	186	3	1	2	10.1.1.1
2016-07-08 07:51:39	10.138.235.111	172.30.0.4	57674	80	TCP	......	0	350	6	1	2	10.1.1.1
2016-07-08 07:51:42	10.138.235.111	172.30.0.4	60576	80	TCP	......	0	256	4	1	2	10.1.1.1
2016-07-08 07:51:42	10.138.235.111	172.30.0.4	60578	80	TCP	......	0	256	4	1	2	10.1.1.1
2016-07-08 07:51:42	10.138.235.111	172.30.0.4	60575	80	TCP	......	0	256	4	1	2	10.1.1.1
2016-07-08 07:51:42	10.138.235.111	172.30.0.4	60574	80	TCP	......	0	256	4	1	2	10.1.1.1
2016-07-08 07:51:42	10.138.235.111	172.30.0.4	60577	80	TCP	......	0	248	4	1	2	10.1.1.1
2016-07-08 07:51:43	10.138.235.111	172.30.0.4	60586	80	TCP	......	0	240	4	1	2	10.1.1.1
2016-07-08 07:51:43	10.138.235.111	172.30.0.4	0	0	OTHER	......	0	708	4	1	2	10.1.1.1
2016-07-08 07:51:43	10.138.235.111	172.30.0.4	60579	80	TCP	......	0	248	4	1	2	10.1.1.1
2016-07-08 07:51:44	10.138.235.111	172.30.0.4	57688	80	TCP	......	0	433	5	1	2	10.1.1.1
2016-07-08 07:51:44	10.138.235.111	172.30.0.4	57686	80	TCP	......	0	477	6	1	2	10.1.1.1
2016-07-08 07:51:44	10.138.235.111	172.30.0.4	57687	80	TCP	......	0	477	6	1	2	10.1.1.1
