tstart	srcip	dstip	sport	dport	proto	flags	tos	bytes	pkts	input	output	rip
2016-07-08 14:54:00	10.138.235.111	172.30.0.4	18341	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 14:54:00	10.138.235.111	172.30.0.4	17176	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 14:54:00	10.138.235.111	172.30.0.4	18309	80	TCP	......	0	108	2	1	2	10.1.1.1
2016-07-08 14:54:00	10.138.235.111	172.30.0.4	17973	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 14:54:00	10.138.235.111	172.30.0.4	17226	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 14:54:00	10.138.235.111	172.30.0.4	17257	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 14:54:00	10.138.235.111	172.30.0.4	17264	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 14:54:00	10.138.235.111	172.30.0.4	17902	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 14:54:00	10.138.235.111	172.30.0.4	18284	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 14:54:00	10.138.235.111	172.30.0.4	17306	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 14:54:00	10.138.235.111	172.30.0.4	18587	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 14:54:00	10.138.235.111	172.30.0.4	18281	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 14:54:00	10.138.235.111	172.30.0.4	17267	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 14:54:00	10.138.235.111	172.30.0.4	18584	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 14:54:00	10.138.235.111	172.30.0.4	18574	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 14:54:00	10.138.235.111	172.30.0.4	17142	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 14:54:00	10.138.235.111	172.30.0.4	17113	80	TCP	......	0	243	4	1	2	10.1.1.1
2016-07-08 14:54:00	10.138.235.111	172.30.0.4	17247	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 14:54:00	10.138.235.111	172.30.0.4	17999	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 14:54:00	10.138.235.111	172.30.0.4	17987	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 14:54:00	10.138.235.111	172.30.0.4	17211	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 14:54:00	10.138.235.111	172.30.0.4	18504	80	TCP	......	0	235	4	1	2	10.1.1.1
2016-07-08 14:54:00	10.138.235.111	172.30.0.4	17321	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 14:54:00	10.138.235.111	172.30.0.4	17125	80	TCP	......	0	235	4	1	2	10.1.1.1
2016-07-08 14:54:00	10.138.235.111	172.30.0.4	17182	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 14:54:00	10.138.235.111	172.30.0.4	17371	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 14:54:00	10.138.235.111	172.30.0.4	17160	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 14:54:00	10.138.235.111	172.30.0.4	17245	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 14:54:00	10.138.235.111	172.30.0.4	17898	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 14:54:00	10.138.235.111	172.30.0.4	17908	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 14:54:00	10.138.235.111	172.30.0.4	18585	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 14:54:00	10.138.235.111	172.30.0.4	17357	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 14:54:00	10.138.235.111	172.30.0.4	17312	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 14:54:00	10.138.235.111	172.30.0.4	17936	80	TCP	......	0	297	5	1	2	10.1.1.1
