tstart	srcip	dstip	sport	dport	proto	flags	tos	bytes	pkts	input	output	rip
2016-07-08 17:53:24	10.138.235.111	172.30.0.3	57363	25	TCP	......	0	286	5	1	2	10.1.1.1
2016-07-08 17:53:28	10.138.235.111	172.30.0.3	57364	80	TCP	......	0	296	5	1	2	10.1.1.1
2016-07-08 17:53:35	10.138.235.111	172.30.0.3	40571	25	TCP	......	0	256	4	1	2	10.1.1.1
2016-07-08 17:53:35	10.138.235.111	172.30.0.3	40572	25	TCP	......	0	248	4	1	2	10.1.1.1
2016-07-08 17:53:35	10.138.235.111	172.30.0.3	40569	25	TCP	......	0	256	4	1	2	10.1.1.1
2016-07-08 17:53:35	10.138.235.111	172.30.0.3	40570	25	TCP	......	0	256	4	1	2	10.1.1.1
2016-07-08 17:53:36	10.138.235.111	172.30.0.3	40574	25	TCP	......	0	248	4	1	2	10.1.1.1
2016-07-08 17:53:36	10.138.235.111	172.30.0.3	40581	25	TCP	......	0	240	4	1	2	10.1.1.1
2016-07-08 17:53:36	10.138.235.111	172.30.0.3	40573	25	TCP	......	0	256	4	1	2	10.1.1.1
2016-07-08 17:53:36	10.138.235.111	172.30.0.3	0	0	OTHER	......	0	708	4	1	2	10.1.1.1
2016-07-08 17:53:38	10.138.235.111	172.30.0.3	57376	80	TCP	......	0	433	5	1	2	10.1.1.1
2016-07-08 17:53:38	10.138.235.111	172.30.0.3	57375	80	TCP	......	0	423	5	1	2	10.1.1.1
2016-07-08 17:53:38	10.138.235.111	172.30.0.3	57374	80	TCP	......	0	423	5	1	2	10.1.1.1
2016-07-08 17:53:43	10.138.235.111	172.30.0.3	57373	25	TCP	......	0	356	6	1	2	10.1.1.1
