tstart	srcip	dstip	sport	dport	proto	flags	tos	bytes	pkts	input	output	rip
2016-07-08 12:32:00	10.13.77.49	172.10.0.8	61914	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:32:01	10.13.77.49	172.10.0.8	61915	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:32:03	10.13.77.49	172.10.0.8	61916	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:32:04	10.13.77.49	172.10.0.8	61917	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:32:06	172.10.0.8	10.13.77.49	3389	61918	TCP	......	0	54	1	2	1	10.1.1.1
2016-07-08 12:32:07	10.13.77.49	172.10.0.8	61919	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:32:08	10.13.77.49	172.10.0.8	61920	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:32:10	10.13.77.49	172.10.0.8	61921	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:32:11	10.13.77.49	172.10.0.8	61922	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:32:13	10.13.77.49	172.10.0.8	61923	3389	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 12:32:14	10.13.77.49	172.10.0.8	61924	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:32:15	10.13.77.49	172.10.0.8	61925	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:32:17	10.13.77.49	172.10.0.8	61926	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:32:18	10.13.77.49	172.10.0.8	61927	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:32:20	10.13.77.49	172.10.0.8	61928	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:32:21	10.13.77.49	172.10.0.8	61929	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:32:22	10.13.77.49	172.10.0.8	61930	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:32:24	10.13.77.49	172.10.0.8	61931	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:32:25	10.13.77.49	172.10.0.8	61932	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:32:27	10.13.77.49	172.10.0.8	61933	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:32:28	10.13.77.49	172.10.0.8	61934	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:32:29	10.13.77.49	172.10.0.8	61935	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:32:31	10.13.77.49	172.10.0.8	61936	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:32:32	10.13.77.49	172.10.0.8	61937	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:32:34	10.13.77.49	172.10.0.8	61938	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:32:35	10.13.77.49	172.10.0.8	61939	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:32:36	10.13.77.49	172.10.0.8	61940	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:32:38	10.13.77.49	172.10.0.8	61941	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:32:39	10.13.77.49	172.10.0.8	61942	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:32:41	10.13.77.49	172.10.0.8	61943	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:32:42	10.13.77.49	172.10.0.8	61944	3389	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 12:32:43	10.13.77.49	172.10.0.8	61945	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:32:45	10.13.77.49	172.10.0.8	61946	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:32:46	10.13.77.49	172.10.0.8	61947	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:32:48	10.13.77.49	172.10.0.8	61948	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:32:49	10.13.77.49	172.10.0.8	61949	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:32:50	10.13.77.49	172.10.0.8	61950	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:32:52	10.13.77.49	172.10.0.8	61951	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:32:53	10.13.77.49	172.10.0.8	61952	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:32:55	10.13.77.49	172.10.0.8	61953	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:32:56	10.13.77.49	172.10.0.8	61954	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:32:57	10.13.77.49	172.10.0.8	61955	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:32:59	10.13.77.49	172.10.0.8	61956	3389	TCP	......	0	58	1	1	2	10.1.1.1
