tstart	srcip	dstip	sport	dport	proto	flags	tos	bytes	pkts	input	output	rip
2016-07-08 06:01:00	10.17.15.10	172.10.0.9	40680	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 06:01:02	10.17.15.10	172.10.0.9	40681	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 06:01:03	10.17.15.10	172.10.0.9	40682	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 06:01:05	10.17.15.10	172.10.0.9	40683	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 06:01:06	10.17.15.10	172.10.0.9	40684	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 06:01:07	10.17.15.10	172.10.0.9	40685	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 06:01:09	10.17.15.10	172.10.0.9	40686	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 06:01:10	10.17.15.10	172.10.0.9	40687	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 06:01:12	10.17.15.10	172.10.0.9	40688	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 06:01:13	10.17.15.10	172.10.0.9	40689	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 06:01:14	10.17.15.10	172.10.0.9	40690	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 06:01:16	10.17.15.10	172.10.0.9	40691	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 06:01:17	10.17.15.10	172.10.0.9	40692	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 06:01:19	10.17.15.10	172.10.0.9	40693	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 06:01:20	10.17.15.10	172.10.0.9	40694	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 06:01:21	10.17.15.10	172.10.0.9	40695	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 06:01:23	10.17.15.10	172.10.0.9	40696	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 06:01:24	10.17.15.10	172.10.0.9	40697	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 06:01:26	10.17.15.10	172.10.0.9	40698	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 06:01:27	10.17.15.10	172.10.0.9	40699	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 06:01:28	10.17.15.10	172.10.0.9	40700	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 06:01:30	10.17.15.10	172.10.0.9	40701	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 06:01:31	10.17.15.10	172.10.0.9	40702	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 06:01:33	10.17.15.10	172.10.0.9	40703	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 06:01:34	10.17.15.10	172.10.0.9	40704	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 06:01:35	10.17.15.10	172.10.0.9	40705	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 06:01:37	10.17.15.10	172.10.0.9	40706	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 06:01:38	10.17.15.10	172.10.0.9	40707	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 06:01:40	10.17.15.10	172.10.0.9	40708	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 06:01:41	10.17.15.10	172.10.0.9	40709	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 06:01:42	10.17.15.10	172.10.0.9	40710	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 06:01:44	10.17.15.10	172.10.0.9	40711	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 06:01:45	10.17.15.10	172.10.0.9	40712	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 06:01:47	10.17.15.10	172.10.0.9	40713	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 06:01:48	10.17.15.10	172.10.0.9	40714	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 06:01:49	10.17.15.10	172.10.0.9	40715	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 06:01:51	10.17.15.10	172.10.0.9	40716	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 06:01:52	10.17.15.10	172.10.0.9	40717	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 06:01:54	10.17.15.10	172.10.0.9	40718	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 06:01:55	172.10.0.9	10.17.15.10	80	40719	TCP	......	0	58	1	2	1	10.1.1.1
2016-07-08 06:01:57	10.17.15.10	172.10.0.9	40720	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 06:01:58	10.17.15.10	172.10.0.9	40721	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 06:01:59	10.17.15.10	172.10.0.9	40722	80	TCP	......	0	112	2	1	2	10.1.1.1
