tstart	srcip	dstip	sport	dport	proto	flags	tos	bytes	pkts	input	output	rip
2016-07-08 15:06:00	10.13.77.49	172.20.0.3	41157	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:01	10.13.77.49	172.20.0.3	59393	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:01	10.13.77.49	172.20.0.3	59105	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:02	10.13.77.49	172.20.0.3	41158	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:03	10.13.77.49	172.20.0.3	46073	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:03	10.13.77.49	172.20.0.3	59106	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:03	10.13.77.49	172.20.0.3	59394	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:04	10.13.77.49	172.20.0.3	59107	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:04	10.13.77.49	172.20.0.3	41159	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:04	10.13.77.49	172.20.0.3	46072	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:05	10.13.77.49	172.20.0.3	59395	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:05	10.13.77.49	172.20.0.3	41160	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:05	10.13.77.49	172.20.0.3	46074	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:06	10.13.77.49	172.20.0.3	59108	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:06	10.13.77.49	172.20.0.3	59396	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:06	10.13.77.49	172.20.0.3	46075	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:07	10.13.77.49	172.20.0.3	41161	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:07	10.13.77.49	172.20.0.3	59109	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:08	10.13.77.49	172.20.0.3	41162	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:08	10.13.77.49	172.20.0.3	46076	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:08	10.13.77.49	172.20.0.3	59397	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:09	10.13.77.49	172.20.0.3	59110	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:09	10.13.77.49	172.20.0.3	59398	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:09	10.13.77.49	172.20.0.3	46077	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:10	10.13.77.49	172.20.0.3	59399	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:10	10.13.77.49	172.20.0.3	59111	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:10	10.13.77.49	172.20.0.3	41163	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:11	10.13.77.49	172.20.0.3	41164	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:12	10.13.77.49	172.20.0.3	59112	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:12	10.13.77.49	172.20.0.3	46079	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:12	10.13.77.49	172.20.0.3	59400	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:13	10.13.77.49	172.20.0.3	41165	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:13	10.13.77.49	172.20.0.3	59113	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:14	10.13.77.49	172.20.0.3	46080	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:14	10.13.77.49	172.20.0.3	59401	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:15	10.13.77.49	172.20.0.3	41166	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:15	10.13.77.49	172.20.0.3	59114	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:15	10.13.77.49	172.20.0.3	59402	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:16	10.13.77.49	172.20.0.3	46081	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:16	10.13.77.49	172.20.0.3	41167	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:17	10.13.77.49	172.20.0.3	59115	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:17	10.13.77.49	172.20.0.3	59403	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:17	10.13.77.49	172.20.0.3	46082	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:18	10.13.77.49	172.20.0.3	41168	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:18	10.13.77.49	172.20.0.3	59404	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:18	10.13.77.49	172.20.0.3	59116	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:19	10.13.77.49	172.20.0.3	46083	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:20	10.13.77.49	172.20.0.3	59117	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:20	10.13.77.49	172.20.0.3	41169	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:20	10.13.77.49	172.20.0.3	59405	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:21	10.13.77.49	172.20.0.3	46084	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:21	10.13.77.49	172.20.0.3	41170	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:22	10.13.77.49	172.20.0.3	46085	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:22	10.13.77.49	172.20.0.3	59406	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:22	10.13.77.49	172.20.0.3	59118	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:23	10.13.77.49	172.20.0.3	41171	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:23	10.13.77.49	172.20.0.3	59407	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:23	10.13.77.49	172.20.0.3	59119	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:24	10.13.77.49	172.20.0.3	41172	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:24	10.13.77.49	172.20.0.3	46086	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:25	10.13.77.49	172.20.0.3	46087	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:26	10.13.77.49	172.20.0.3	59409	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:26	10.13.77.49	172.20.0.3	41173	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:26	10.13.77.49	172.20.0.3	59121	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:27	10.13.77.49	172.20.0.3	46088	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:28	10.13.77.49	172.20.0.3	41174	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:28	10.13.77.49	172.20.0.3	59122	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:28	10.13.77.49	172.20.0.3	59410	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:28	10.13.77.49	172.20.0.3	46089	25	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 15:06:29	10.13.77.49	172.20.0.3	59123	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:30	10.13.77.49	172.20.0.3	59411	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:30	10.13.77.49	172.20.0.3	46090	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:30	10.13.77.49	172.20.0.3	41175	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:31	10.13.77.49	172.20.0.3	59412	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:31	10.13.77.49	172.20.0.3	59124	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:31	10.13.77.49	172.20.0.3	41176	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:32	10.13.77.49	172.20.0.3	46091	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:33	10.13.77.49	172.20.0.3	41177	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:33	10.13.77.49	172.20.0.3	59413	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:33	10.13.77.49	172.20.0.3	59125	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:34	10.13.77.49	172.20.0.3	46092	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:34	10.13.77.49	172.20.0.3	59126	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:34	10.13.77.49	172.20.0.3	41178	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:35	10.13.77.49	172.20.0.3	46093	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:35	10.13.77.49	172.20.0.3	59414	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:36	10.13.77.49	172.20.0.3	41179	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:36	10.13.77.49	172.20.0.3	59127	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:36	10.13.77.49	172.20.0.3	59415	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:37	10.13.77.49	172.20.0.3	59128	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:37	10.13.77.49	172.20.0.3	41180	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:37	10.13.77.49	172.20.0.3	46094	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:38	10.13.77.49	172.20.0.3	59416	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:38	10.13.77.49	172.20.0.3	46095	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:39	10.13.77.49	172.20.0.3	59129	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:39	10.13.77.49	172.20.0.3	41181	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:40	10.13.77.49	172.20.0.3	46096	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:41	10.13.77.49	172.20.0.3	59130	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:41	10.13.77.49	172.20.0.3	46097	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:41	10.13.77.49	172.20.0.3	41182	25	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:06:41	10.13.77.49	172.20.0.3	59418	80	TCP	......	0	112	2	1	2	10.1.1.1
