tstart	srcip	dstip	sport	dport	proto	flags	tos	bytes	pkts	input	output	rip
2016-07-08 17:06:01	10.138.235.111	172.20.0.2	52197	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 17:06:02	10.138.235.111	172.20.0.2	52198	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 17:06:03	10.138.235.111	172.20.0.2	57527	3389	TCP	......	0	124	2	1	2	10.1.1.1
2016-07-08 17:06:04	10.138.235.111	172.20.0.2	52199	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 17:06:05	10.138.235.111	172.20.0.2	52200	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 17:06:07	10.138.235.111	172.20.0.2	52201	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 17:06:08	10.138.235.111	172.20.0.2	52202	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 17:06:10	10.138.235.111	172.20.0.2	52203	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 17:06:11	10.138.235.111	172.20.0.2	52204	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 17:06:13	10.138.235.111	172.20.0.2	52205	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 17:06:14	10.138.235.111	172.20.0.2	52206	3389	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 17:06:16	10.138.235.111	172.20.0.2	52207	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 17:06:17	10.138.235.111	172.20.0.2	52208	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 17:06:19	10.138.235.111	172.20.0.2	52209	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 17:06:20	10.138.235.111	172.20.0.2	52210	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 17:06:21	10.138.235.111	172.20.0.2	38209	3389	TCP	......	0	260	4	1	2	10.1.1.1
2016-07-08 17:06:21	10.138.235.111	172.20.0.2	38211	3389	TCP	......	0	206	3	1	2	10.1.1.1
2016-07-08 17:06:21	10.138.235.111	172.20.0.2	38212	3389	TCP	......	0	198	3	1	2	10.1.1.1
2016-07-08 17:06:21	10.138.235.111	172.20.0.2	38213	3389	TCP	......	0	206	3	1	2	10.1.1.1
2016-07-08 17:06:21	10.138.235.111	172.20.0.2	38210	3389	TCP	......	0	206	3	1	2	10.1.1.1
2016-07-08 17:06:22	10.138.235.111	172.20.0.2	52211	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 17:06:22	10.138.235.111	172.20.0.2	0	0	OTHER	......	0	708	4	1	2	10.1.1.1
2016-07-08 17:06:22	10.138.235.111	172.20.0.2	38214	3389	TCP	......	0	198	3	1	2	10.1.1.1
