tstart	srcip	dstip	sport	dport	proto	flags	tos	bytes	pkts	input	output	rip
2016-07-08 11:58:00	10.12.14.15	172.10.0.4	11275	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 11:58:01	10.12.14.15	172.10.0.4	11484	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 11:58:01	10.12.14.15	172.10.0.4	11480	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 11:58:01	10.12.14.15	172.10.0.4	11350	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 11:58:01	10.12.14.15	172.10.0.4	11482	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 11:58:01	10.12.14.15	172.10.0.4	11352	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 11:58:01	10.12.14.15	172.10.0.4	11349	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 11:58:01	10.12.14.15	172.10.0.4	11347	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 11:58:01	10.12.14.15	172.10.0.4	11486	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 11:58:01	10.12.14.15	172.10.0.4	11403	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 11:58:01	10.12.14.15	172.10.0.4	11485	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 11:58:01	10.12.14.15	172.10.0.4	11353	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 11:58:01	10.12.14.15	172.10.0.4	11402	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 11:58:01	10.12.14.15	172.10.0.4	11481	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 11:58:01	10.12.14.15	172.10.0.4	11351	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 11:58:01	10.12.14.15	172.10.0.4	11348	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 11:58:01	10.12.14.15	172.10.0.4	11401	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 11:58:01	10.12.14.15	172.10.0.4	11483	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 11:58:02	10.12.14.15	172.10.0.4	41590	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 11:58:02	10.12.14.15	172.10.0.4	41952	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 11:58:02	10.12.14.15	172.10.0.4	41712	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 11:58:02	10.12.14.15	172.10.0.4	41949	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 11:58:02	10.12.14.15	172.10.0.4	42001	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 11:58:02	10.12.14.15	172.10.0.4	41829	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 11:58:02	10.12.14.15	172.10.0.4	41443	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 11:58:02	10.12.14.15	172.10.0.4	42653	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 11:58:02	10.12.14.15	172.10.0.4	42305	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 11:58:02	10.12.14.15	172.10.0.4	41390	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 11:58:02	10.12.14.15	172.10.0.4	41830	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 11:58:02	10.12.14.15	172.10.0.4	42151	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 11:58:02	10.12.14.15	172.10.0.4	42650	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 11:58:02	10.12.14.15	172.10.0.4	42566	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 11:58:02	10.12.14.15	172.10.0.4	42676	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 11:58:02	10.12.14.15	172.10.0.4	42456	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 11:58:02	10.12.14.15	172.10.0.4	42651	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 11:58:02	10.12.14.15	172.10.0.4	42336	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 11:58:02	10.12.14.15	172.10.0.4	41570	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 11:58:02	10.12.14.15	172.10.0.4	42467	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 11:58:02	10.12.14.15	172.10.0.4	41440	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 11:58:02	10.12.14.15	172.10.0.4	41975	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 11:58:02	172.10.0.4	10.12.14.15	80	41518	TCP	......	0	619	2	2	1	10.1.1.1
2016-07-08 11:58:02	10.12.14.15	172.10.0.4	41509	80	TCP	......	0	170	3	1	2	10.1.1.1
