tstart	srcip	dstip	sport	dport	proto	flags	tos	bytes	pkts	input	output	rip
2016-07-08 12:29:00	10.200.20.2	172.30.0.4	51543	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:29:00	10.200.20.2	172.30.0.4	51874	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:29:00	10.200.20.2	172.30.0.4	51156	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:29:00	10.200.20.2	172.30.0.4	51571	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:29:00	10.200.20.2	172.30.0.4	51814	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:29:00	10.200.20.2	172.30.0.4	51525	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:29:00	10.200.20.2	172.30.0.4	51678	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:29:00	10.200.20.2	172.30.0.4	51799	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:29:00	10.200.20.2	172.30.0.4	51532	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:29:00	10.200.20.2	172.30.0.4	52073	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:29:00	10.200.20.2	172.30.0.4	51904	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:29:00	10.200.20.2	172.30.0.4	51345	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:29:00	10.200.20.2	172.30.0.4	50990	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:29:00	10.200.20.2	172.30.0.4	51931	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:29:00	10.200.20.2	172.30.0.4	50978	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:29:00	10.200.20.2	172.30.0.4	51346	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:29:00	10.200.20.2	172.30.0.4	51574	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:29:00	10.200.20.2	172.30.0.4	52044	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:29:00	10.200.20.2	172.30.0.4	51221	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:29:00	10.200.20.2	172.30.0.4	51565	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:29:00	10.200.20.2	172.30.0.4	51803	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:29:00	10.200.20.2	172.30.0.4	51240	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:29:00	10.200.20.2	172.30.0.4	51362	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:29:00	10.200.20.2	172.30.0.4	50938	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:29:00	10.200.20.2	172.30.0.4	51975	80	TCP	......	0	297	5	1	2	10.1.1.1
