tstart	srcip	dstip	sport	dport	proto	flags	tos	bytes	pkts	input	output	rip
2016-07-08 16:36:05	10.6.6.7	172.30.0.2	41567	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 16:36:06	10.6.6.7	172.30.0.2	41568	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 16:36:07	10.6.6.7	172.30.0.2	41569	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 16:36:09	10.6.6.7	172.30.0.2	41570	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 16:36:10	10.6.6.7	172.30.0.2	41571	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 16:36:11	10.6.6.7	172.30.0.2	41572	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 16:36:14	10.6.6.7	172.30.0.2	41574	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 16:36:15	10.6.6.7	172.30.0.2	41575	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 16:36:17	10.6.6.7	172.30.0.2	41576	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 16:36:18	10.6.6.7	172.30.0.2	41577	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 16:36:19	10.6.6.7	172.30.0.2	41578	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 16:36:21	10.6.6.7	172.30.0.2	41579	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 16:36:22	10.6.6.7	172.30.0.2	41580	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 16:36:23	10.6.6.7	172.30.0.2	41581	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 16:36:24	10.6.6.7	172.30.0.2	41582	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 16:36:26	10.6.6.7	172.30.0.2	41583	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 16:36:27	10.6.6.7	172.30.0.2	41584	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 16:36:28	10.6.6.7	172.30.0.2	41585	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 16:36:30	10.6.6.7	172.30.0.2	41586	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 16:36:40	10.6.6.7	172.30.0.2	25388	3389	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 16:36:43	10.6.6.7	172.30.0.2	41562	3389	TCP	......	0	260	4	1	2	10.1.1.1
2016-07-08 16:36:43	10.6.6.7	172.30.0.2	41566	3389	TCP	......	0	252	4	1	2	10.1.1.1
2016-07-08 16:36:43	10.6.6.7	172.30.0.2	41561	3389	TCP	......	0	260	4	1	2	10.1.1.1
2016-07-08 16:36:43	10.6.6.7	172.30.0.2	41563	3389	TCP	......	0	260	4	1	2	10.1.1.1
2016-07-08 16:36:43	10.6.6.7	172.30.0.2	41564	3389	TCP	......	0	306	5	1	2	10.1.1.1
2016-07-08 16:36:43	10.6.6.7	172.30.0.2	0	0	OTHER	......	0	708	4	1	2	10.1.1.1
2016-07-08 16:36:43	10.6.6.7	172.30.0.2	41565	3389	TCP	......	0	260	4	1	2	10.1.1.1
2016-07-08 16:36:44	10.6.6.7	172.30.0.2	41573	3389	TCP	......	0	190	3	1	2	10.1.1.1
