tstart	srcip	dstip	sport	dport	proto	flags	tos	bytes	pkts	input	output	rip
2016-07-08 15:01:01	10.13.77.49	172.20.0.15	40996	3389	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:01:01	10.13.77.49	172.20.0.15	58945	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:01:03	10.13.77.49	172.20.0.15	58946	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:01:03	10.13.77.49	172.20.0.15	40997	3389	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:01:05	10.13.77.49	172.20.0.15	40998	3389	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:01:05	10.13.77.49	172.20.0.15	58947	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:01:07	10.13.77.49	172.20.0.15	58948	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:01:07	10.13.77.49	172.20.0.15	40999	3389	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:01:10	10.13.77.49	172.20.0.15	58949	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:01:10	10.13.77.49	172.20.0.15	41000	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 15:01:12	10.13.77.49	172.20.0.15	58950	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:01:13	10.13.77.49	172.20.0.15	41002	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 15:01:14	10.13.77.49	172.20.0.15	58951	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:01:15	10.13.77.49	172.20.0.15	41003	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 15:01:16	10.13.77.49	172.20.0.15	58952	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:01:17	10.13.77.49	172.20.0.15	41004	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 15:01:18	10.13.77.49	172.20.0.15	58953	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:01:19	10.13.77.49	172.20.0.15	41005	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 15:01:20	10.13.77.49	172.20.0.15	58954	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:01:21	10.13.77.49	172.20.0.15	41006	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 15:01:22	10.13.77.49	172.20.0.15	58955	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:01:23	10.13.77.49	172.20.0.15	41007	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 15:01:24	10.13.77.49	172.20.0.15	58956	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:01:26	10.13.77.49	172.20.0.15	41009	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 15:01:26	10.13.77.49	172.20.0.15	58957	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:01:28	10.13.77.49	172.20.0.15	58958	80	TCP	......	0	54	1	1	2	10.1.1.1
2016-07-08 15:01:29	10.13.77.49	172.20.0.15	58959	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:01:30	10.13.77.49	172.20.0.15	41011	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 15:01:31	10.13.77.49	172.20.0.15	41010	3389	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:01:31	10.13.77.49	172.20.0.15	58960	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:01:34	10.13.77.49	172.20.0.15	58961	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:01:35	10.13.77.49	172.20.0.15	41013	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 15:01:35	10.13.77.49	172.20.0.15	59243	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 15:01:35	10.13.77.49	172.20.0.15	59243	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:01:36	10.13.77.49	172.20.0.15	59250	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 15:01:36	10.13.77.49	172.20.0.15	58962	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:01:37	10.13.77.49	172.20.0.15	41014	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 15:01:37	10.13.77.49	172.20.0.15	58963	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:01:38	10.13.77.49	172.20.0.15	45932	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 15:01:38	10.13.77.49	172.20.0.15	41015	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 15:01:38	10.13.77.49	172.20.0.15	59251	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 15:01:39	10.13.77.49	172.20.0.15	58964	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:01:39	10.13.77.49	172.20.0.15	45932	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:01:40	10.13.77.49	172.20.0.15	59252	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 15:01:40	10.13.77.49	172.20.0.15	41016	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 15:01:40	10.13.77.49	172.20.0.15	45939	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 15:01:41	10.13.77.49	172.20.0.15	58965	80	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 15:01:42	10.13.77.49	172.20.0.15	45940	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 15:01:42	10.13.77.49	172.20.0.15	41017	3389	TCP	......	0	58	1	1	2	10.1.1.1
