tstart	srcip	dstip	sport	dport	proto	flags	tos	bytes	pkts	input	output	rip
2016-07-08 15:45:11	10.12.15.152	172.10.0.40	55785	3389	TCP	......	0	235	4	1	2	10.1.1.1
2016-07-08 15:45:37	10.12.15.152	172.10.0.40	47424	3389	TCP	......	0	256	4	1	2	10.1.1.1
2016-07-08 15:45:38	10.12.15.152	172.10.0.40	47436	3389	TCP	......	0	240	4	1	2	10.1.1.1
2016-07-08 15:45:38	10.12.15.152	172.10.0.40	0	0	OTHER	......	0	708	4	1	2	10.1.1.1
2016-07-08 15:45:38	10.12.15.152	172.10.0.40	47428	3389	TCP	......	0	256	4	1	2	10.1.1.1
2016-07-08 15:45:38	10.12.15.152	172.10.0.40	47426	3389	TCP	......	0	256	4	1	2	10.1.1.1
2016-07-08 15:45:38	10.12.15.152	172.10.0.40	47425	3389	TCP	......	0	256	4	1	2	10.1.1.1
2016-07-08 15:45:38	10.12.15.152	172.10.0.40	47441	80	TCP	......	0	148	2	1	2	10.1.1.1
2016-07-08 15:45:38	10.12.15.152	172.10.0.40	47429	3389	TCP	......	0	248	4	1	2	10.1.1.1
2016-07-08 15:45:38	10.12.15.152	172.10.0.40	47427	3389	TCP	......	0	248	4	1	2	10.1.1.1
