tstart	srcip	dstip	sport	dport	proto	flags	tos	bytes	pkts	input	output	rip
2016-07-08 12:07:09	10.12.15.152	172.10.0.5	37806	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:07:17	10.12.15.152	172.10.0.5	37807	3389	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 12:07:19	10.12.15.152	172.10.0.5	37808	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:07:27	10.12.15.152	172.10.0.5	37809	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:07:52	10.12.15.152	172.10.0.5	37812	3389	TCP	......	0	112	2	1	2	10.1.1.1
2016-07-08 12:07:53	10.12.15.152	172.10.0.5	37558	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:07:55	10.12.15.152	172.10.0.5	37559	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:07:56	10.12.15.152	172.10.0.5	37560	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:07:57	10.12.15.152	172.10.0.5	37561	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:07:59	10.12.15.152	172.10.0.5	37562	3389	TCP	......	0	58	1	1	2	10.1.1.1
2016-07-08 12:07:59	10.12.15.152	172.10.0.5	37811	3389	TCP	......	0	112	2	1	2	10.1.1.1
