tstart	srcip	dstip	sport	dport	proto	flags	tos	bytes	pkts	input	output	rip
2016-07-08 17:04:05	10.13.77.49	172.10.0.2	46941	3389	TCP	......	0	148	2	1	2	10.1.1.1
2016-07-08 17:04:05	10.13.77.49	172.10.0.2	46940	3389	TCP	......	0	202	3	1	2	10.1.1.1
2016-07-08 17:04:06	10.13.77.49	172.10.0.2	46945	3389	TCP	......	0	140	2	1	2	10.1.1.1
2016-07-08 17:04:06	10.13.77.49	172.10.0.2	46944	3389	TCP	......	0	148	2	1	2	10.1.1.1
2016-07-08 17:04:06	10.13.77.49	172.10.0.2	46942	3389	TCP	......	0	148	2	1	2	10.1.1.1
2016-07-08 17:04:06	10.13.77.49	172.10.0.2	46943	3389	TCP	......	0	140	2	1	2	10.1.1.1
2016-07-08 17:04:06	10.13.77.49	172.10.0.2	0	0	OTHER	......	0	708	4	1	2	10.1.1.1
2016-07-08 17:04:08	10.13.77.49	172.10.0.2	46948	3389	TCP	......	0	592	8	1	2	10.1.1.1
2016-07-08 17:04:08	10.13.77.49	172.10.0.2	46947	3389	TCP	......	0	592	8	1	2	10.1.1.1
2016-07-08 17:04:08	10.13.77.49	172.10.0.2	46951	3389	TCP	......	0	560	8	1	2	10.1.1.1
2016-07-08 17:04:08	10.13.77.49	172.10.0.2	46950	3389	TCP	......	0	592	8	1	2	10.1.1.1
2016-07-08 17:04:08	10.13.77.49	172.10.0.2	46949	3389	TCP	......	0	560	8	1	2	10.1.1.1
2016-07-08 17:04:08	10.13.77.49	172.10.0.2	46952	3389	TCP	......	0	528	8	1	2	10.1.1.1
2016-07-08 17:04:08	10.13.77.49	172.10.0.2	46953	3389	TCP	......	0	296	4	1	2	10.1.1.1
2016-07-08 17:04:08	10.13.77.49	172.10.0.2	46946	3389	TCP	......	0	296	4	1	2	10.1.1.1
