tstart	srcip	dstip	sport	dport	proto	flags	tos	bytes	pkts	input	output	rip
2016-07-08 05:44:18	10.12.15.152	172.10.0.3	38900	25	TCP	......	0	224	4	1	2	10.1.1.1
2016-07-08 05:44:22	10.12.15.152	172.10.0.3	38902	3389	TCP	......	0	235	4	1	2	10.1.1.1
2016-07-08 05:44:23	10.12.15.152	172.10.0.3	38901	80	TCP	......	0	296	5	1	2	10.1.1.1
2016-07-08 05:44:28	10.12.15.152	172.10.0.3	37613	25	TCP	......	0	256	4	1	2	10.1.1.1
2016-07-08 05:44:28	10.12.15.152	172.10.0.3	37612	25	TCP	......	0	248	4	1	2	10.1.1.1
2016-07-08 05:44:28	10.12.15.152	172.10.0.3	37610	25	TCP	......	0	256	4	1	2	10.1.1.1
2016-07-08 05:44:28	10.12.15.152	172.10.0.3	37609	25	TCP	......	0	256	4	1	2	10.1.1.1
2016-07-08 05:44:28	10.12.15.152	172.10.0.3	37611	25	TCP	......	0	256	4	1	2	10.1.1.1
2016-07-08 05:44:28	10.12.15.152	172.10.0.3	37614	25	TCP	......	0	248	4	1	2	10.1.1.1
2016-07-08 05:44:29	10.12.15.152	172.10.0.3	37621	25	TCP	......	0	240	4	1	2	10.1.1.1
2016-07-08 05:44:29	10.12.15.152	172.10.0.3	0	0	OTHER	......	0	708	4	1	2	10.1.1.1
2016-07-08 05:44:30	10.12.15.152	172.10.0.3	38917	80	TCP	......	0	423	5	1	2	10.1.1.1
2016-07-08 05:44:30	10.12.15.152	172.10.0.3	38918	80	TCP	......	0	433	5	1	2	10.1.1.1
2016-07-08 05:44:30	10.12.15.152	172.10.0.3	38916	80	TCP	......	0	423	5	1	2	10.1.1.1
2016-07-08 05:44:35	10.12.15.152	172.10.0.3	38915	25	TCP	......	0	356	6	1	2	10.1.1.1
