tstart	srcip	dstip	sport	dport	proto	flags	tos	bytes	pkts	input	output	rip
2016-07-08 15:02:01	10.78.100.150	172.10.0.4	39278	80	TCP	......	0	243	4	1	2	10.1.1.1
2016-07-08 15:02:01	10.78.100.150	172.10.0.4	39283	80	TCP	......	0	243	4	1	2	10.1.1.1
2016-07-08 15:02:01	10.78.100.150	172.10.0.4	39285	80	TCP	......	0	243	4	1	2	10.1.1.1
2016-07-08 15:02:01	10.78.100.150	172.10.0.4	39300	80	TCP	......	0	243	4	1	2	10.1.1.1
2016-07-08 15:02:01	10.78.100.150	172.10.0.4	39298	80	TCP	......	0	243	4	1	2	10.1.1.1
2016-07-08 15:02:01	10.78.100.150	172.10.0.4	39304	80	TCP	......	0	243	4	1	2	10.1.1.1
2016-07-08 15:02:01	10.78.100.150	172.10.0.4	39302	80	TCP	......	0	243	4	1	2	10.1.1.1
2016-07-08 15:02:01	10.78.100.150	172.10.0.4	39279	80	TCP	......	0	243	4	1	2	10.1.1.1
2016-07-08 15:02:01	10.78.100.150	172.10.0.4	39306	80	TCP	......	0	243	4	1	2	10.1.1.1
2016-07-08 15:02:01	10.78.100.150	172.10.0.4	39295	80	TCP	......	0	243	4	1	2	10.1.1.1
2016-07-08 15:02:01	10.78.100.150	172.10.0.4	39276	80	TCP	......	0	243	4	1	2	10.1.1.1
2016-07-08 15:02:01	10.78.100.150	172.10.0.4	39293	80	TCP	......	0	243	4	1	2	10.1.1.1
2016-07-08 15:02:01	10.78.100.150	172.10.0.4	39294	80	TCP	......	0	243	4	1	2	10.1.1.1
2016-07-08 15:02:01	10.78.100.150	172.10.0.4	39281	80	TCP	......	0	243	4	1	2	10.1.1.1
2016-07-08 15:02:01	10.78.100.150	172.10.0.4	39257	80	TCP	......	0	243	4	1	2	10.1.1.1
2016-07-08 15:02:01	10.78.100.150	172.10.0.4	39268	80	TCP	......	0	243	4	1	2	10.1.1.1
2016-07-08 15:02:01	10.78.100.150	172.10.0.4	39297	80	TCP	......	0	243	4	1	2	10.1.1.1
2016-07-08 15:02:01	10.78.100.150	172.10.0.4	39280	80	TCP	......	0	243	4	1	2	10.1.1.1
2016-07-08 15:02:01	10.78.100.150	172.10.0.4	39303	80	TCP	......	0	243	4	1	2	10.1.1.1
2016-07-08 15:02:01	10.78.100.150	172.10.0.4	39273	80	TCP	......	0	243	4	1	2	10.1.1.1
2016-07-08 15:02:01	10.78.100.150	172.10.0.4	39288	80	TCP	......	0	243	4	1	2	10.1.1.1
2016-07-08 15:02:01	10.78.100.150	172.10.0.4	39256	80	TCP	......	0	243	4	1	2	10.1.1.1
2016-07-08 15:02:01	10.78.100.150	172.10.0.4	39275	80	TCP	......	0	243	4	1	2	10.1.1.1
2016-07-08 15:02:01	10.78.100.150	172.10.0.4	39286	80	TCP	......	0	243	4	1	2	10.1.1.1
2016-07-08 15:02:01	10.78.100.150	172.10.0.4	39296	80	TCP	......	0	243	4	1	2	10.1.1.1
2016-07-08 15:02:01	10.78.100.150	172.10.0.4	39301	80	TCP	......	0	243	4	1	2	10.1.1.1
2016-07-08 15:02:01	10.78.100.150	172.10.0.4	39277	80	TCP	......	0	243	4	1	2	10.1.1.1
2016-07-08 15:02:01	10.78.100.150	172.10.0.4	39291	80	TCP	......	0	243	4	1	2	10.1.1.1
2016-07-08 15:02:01	10.78.100.150	172.10.0.4	39287	80	TCP	......	0	243	4	1	2	10.1.1.1
2016-07-08 15:02:01	10.78.100.150	172.10.0.4	39305	80	TCP	......	0	243	4	1	2	10.1.1.1
2016-07-08 15:02:01	10.78.100.150	172.10.0.4	39289	80	TCP	......	0	243	4	1	2	10.1.1.1
2016-07-08 15:02:01	10.78.100.150	172.10.0.4	39292	80	TCP	......	0	243	4	1	2	10.1.1.1
2016-07-08 15:02:01	172.10.0.4	10.78.100.150	80	23555	TCP	......	0	54	1	2	1	10.1.1.1
2016-07-08 15:02:01	10.78.100.150	172.10.0.4	39274	80	TCP	......	0	243	4	1	2	10.1.1.1
2016-07-08 15:02:01	10.78.100.150	172.10.0.4	39258	80	TCP	......	0	243	4	1	2	10.1.1.1
2016-07-08 15:02:01	10.78.100.150	172.10.0.4	39262	80	TCP	......	0	243	4	1	2	10.1.1.1
2016-07-08 15:02:01	10.78.100.150	172.10.0.4	39290	80	TCP	......	0	243	4	1	2	10.1.1.1
2016-07-08 15:02:01	10.78.100.150	172.10.0.4	39309	80	TCP	......	0	243	4	1	2	10.1.1.1
2016-07-08 15:02:01	10.78.100.150	172.10.0.4	39282	80	TCP	......	0	243	4	1	2	10.1.1.1
2016-07-08 15:02:01	10.78.100.150	172.10.0.4	39284	80	TCP	......	0	243	4	1	2	10.1.1.1
2016-07-08 15:02:03	10.78.100.150	172.10.0.4	39736	80	TCP	......	0	62	1	1	2	10.1.1.1
2016-07-08 15:02:03	172.10.0.4	10.78.100.150	80	23773	TCP	......	0	54	1	2	1	10.1.1.1
2016-07-08 15:02:03	172.10.0.4	10.78.100.150	80	23771	TCP	......	0	54	1	2	1	10.1.1.1
2016-07-08 15:02:03	172.10.0.4	10.78.100.150	80	23776	TCP	......	0	54	1	2	1	10.1.1.1
