tstart	srcip	dstip	sport	dport	proto	flags	tos	bytes	pkts	input	output	rip
2016-07-08 12:19:02	10.138.235.111	172.30.0.4	10233	80	TCP	......	0	243	4	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10498	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10032	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	9847	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10133	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10021	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	9401	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	9164	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	9410	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10541	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	9414	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10426	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	9838	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	9627	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	9625	80	TCP	......	0	235	4	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10427	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10521	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10542	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10563	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	9854	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10019	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10016	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	9615	80	TCP	......	0	108	2	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	9848	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	9409	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10370	80	TCP	......	0	116	2	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10137	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	9413	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	9411	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	9846	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10131	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10129	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10558	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	9849	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	9624	80	TCP	......	0	235	4	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10127	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	9621	80	TCP	......	0	235	4	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10431	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10236	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10559	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	9843	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10538	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10500	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	9400	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10143	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10367	80	TCP	......	0	116	2	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10140	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10017	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10135	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10536	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10132	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10428	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10560	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10596	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	9850	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10363	80	TCP	......	0	116	2	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	9851	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10425	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	9406	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	9403	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10368	80	TCP	......	0	116	2	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10540	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10522	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10430	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10519	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10144	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	9397	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	9839	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10136	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10138	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	9408	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	9609	80	TCP	......	0	54	1	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	9619	80	TCP	......	0	235	4	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	9616	80	TCP	......	0	108	2	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	9859	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10557	80	TCP	......	0	243	4	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	9416	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	9622	80	TCP	......	0	235	4	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10015	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10018	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	9844	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10020	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	9852	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10570	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	9853	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10504	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10496	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10503	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	9398	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	9610	80	TCP	......	0	54	1	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10125	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10022	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10023	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10128	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	9628	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10571	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	9617	80	TCP	......	0	108	2	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10499	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10497	80	TCP	......	0	297	5	1	2	10.1.1.1
2016-07-08 12:19:03	10.138.235.111	172.30.0.4	10537	80	TCP	......	0	297	5	1	2	10.1.1.1
